-2.418161191605991689e-01,-4.162684858441464963e-02,3.010680153963834371e+00,-1.854198427354269152e-01,1.146119683605856032e+00,-5.560776082631531392e-02,4.869971898785807052e-01,5.696450066919478417e-01
2.141553535147938003e+00,5.970394479976573465e-02,-5.671594437195772720e-01,8.936732756602221439e-01,-2.327617923192139282e-02,3.621751388410154870e+00,9.539822234447187244e-01,-2.512242731199773260e+00
6.118311195662539531e-02,6.018374712153894412e-01,9.488554491243245126e-01,3.473142407800877685e-01,7.193573143449668583e-01,1.080904026558587416e+00,7.748922846249552965e-01,7.202292882062981683e-01
4.477561856804016527e-01,1.894968523999400745e-01,-1.570881960818008294e-01,1.136176471389943460e-01,9.235785824629169083e-01,1.154409052926151036e+00,8.658841826421707077e-01,1.914051475164791072e-01
1.159762277696134936e+00,4.720106766516469210e-01,-6.630653009468573389e-02,1.497543750567270626e-01,5.104772596053217537e-01,2.028459762426724211e+00,3.352020769825536650e-01,4.579976528360570343e-01
3.103480584683190879e-01,4.454534894227661634e-02,4.738526909172509627e-01,5.292990294434288812e-01,-4.405697153125556070e-02,1.363322179152420599e+00,1.473121799261987386e+00,-6.908282669447242397e-02
7.065442485462971600e-01,3.195730868658707702e-01,5.984912590115170072e-01,1.035609449308012797e+00,1.919493872622912156e-01,5.477293474289515185e-01,1.209711552172354265e+00,-4.182127986830287691e-02
-7.379919501083926914e-01,1.148647179965885501e+00,2.483481517133121930e+00,4.802137478694517903e+00,-2.077912350168396038e+00,2.738582980666688371e+00,1.254636531773787533e+00,-5.013850252209123504e+00
-1.351583497951274193e+00,2.894083968459654432e+00,4.322815604188254279e-01,-2.357819324208967615e-01,1.540773102302425590e+00,-7.197069860299482036e-01,7.388972877253866534e-01,1.095969426195423813e+00
2.550060683402101125e-01,2.110758307397140321e-01,2.981772206872080333e-01,1.510194530638712340e+00,3.525347298971669152e-02,3.177539939007730241e-01,1.123543841032308865e+00,6.343812842046112621e-01
4.512833177145133767e+00,1.195943512668457415e-01,-4.436851239696902316e-01,-1.793040909375482883e+00,1.547545453266682802e+00,-1.673826577642254509e+00,6.966999082151719650e-04,1.793552862784571156e+00
5.452143156567372806e-01,9.264767675664588031e-01,2.231229879389214632e-01,-7.816139715196115390e-01,8.788835948333068027e-01,6.731813874734142722e-01,8.804849593891395099e-01,1.695322610132777408e+00
-6.428903515077324382e-01,-6.000842583415565423e-01,-1.468212311307691254e+00,2.013345901263925875e+00,-6.116428124461601445e-01,2.680690486856588173e+00,6.898192097632369624e-01,1.653889201772282824e+00
3.653911100633996378e-01,5.171554470388981528e-01,6.774270592187009443e-01,-4.628857450228227033e-01,1.084810627882909051e+00,-4.158524168294422396e-01,2.070555678829754775e+00,6.453846411580784759e-01
6.214049031701055492e-01,-3.664157059449890119e-01,2.292590002021881457e+00,-3.102329988461454136e-01,6.397329829224088771e-01,-1.777242335923918004e+00,2.325914258467056239e+00,-1.762093062490741394e-02
9.194983376777309259e-01,4.822826230842731654e-01,4.408078748745593023e-01,1.218163107742903151e+00,1.120444843737457896e+00,-8.724485144640985457e-01,9.969525398190131060e-01,1.416673013509479162e+00
2.270477989017908871e-01,-3.605463821606079422e-02,2.175909347711606212e-01,1.032705859864417652e+00,2.255388928428709305e-01,-7.901201798293704393e-01,1.114537841533663309e+00,9.407572548244605981e-01
4.091053706246585153e-01,2.674148371897491772e-01,-3.240619801713504056e-01,8.866989944840151239e-01,2.704515609667216269e-01,4.624303332351851759e-01,5.039790538967852118e-01,1.011613537241264460e+00
-2.484779265451162178e-01,-8.764649281039198492e-01,-9.172900239259962341e-01,4.261289670493774828e+00,1.358153050836418796e+00,-4.766064191034943831e-01,8.502372184653789189e-02,4.980484961383435660e-01
1.367821333305061504e-01,-4.158353486669221777e-01,1.187550256246391100e+00,3.999362743278531140e-01,6.993602562388931965e-01,-1.781764880603510792e-01,1.429103341625326706e+00,6.657333579976111304e-01
-2.296943373415949452e-02,5.746488071076434334e-01,1.176246536499565343e+00,5.700132497338337156e-01,5.879618370291134211e-01,1.183531619339449614e+00,2.567974056807030281e-01,-1.748823177763260961e-01
8.826130358479506999e-01,2.644046369932934182e-01,9.402505751777942011e-01,1.953096487421069477e-02,8.724035006968469119e-01,4.378741453257611327e-01,5.418691763170456754e-01,4.896591079072161734e-01
-4.255903572358096104e-02,5.789509288605524384e-01,1.346364773324971731e+00,6.057361758875421387e-01,6.217112786218801368e-01,-4.478041997730815016e-01,7.503033762873003720e-01,6.812604593543003517e-01
3.634609781056154509e-01,3.755449316644099422e-01,1.735039419617518397e-01,1.712643485628378537e+00,9.146642675684437673e-01,5.771358684235639025e-01,-2.140156227426724123e-01,5.232508974574624078e-02
5.047652381389935439e-01,1.353266952069436480e+00,-5.272011229375973551e-01,2.168534076741544414e+00,-1.102602838605605401e-01,3.123219527440927457e-01,-1.044051570925409678e+00,-3.392784493225156073e-01
-4.986696667448180520e+00,-2.566266038243600445e+00,5.901039690342768651e+00,-3.101580231410976385e+00,7.705738014946387437e+00,-2.182576170822276396e+00,3.330419818108329100e+00,-1.559412961219282245e-01
1.878065770812976099e-01,-3.003784636603943486e-02,4.423567307174359198e-01,3.252312142770265035e-01,4.788614612474937360e-01,1.567823574648687490e+00,1.298407907016742024e+00,1.608509032000065286e-01
2.425475880881927393e-01,6.413304920765994233e-01,8.376706667970947040e-02,1.627227608494084876e+00,-1.586818211117381472e-01,7.079352934374202322e-01,1.003822235442461741e+00,4.897089415823266401e-01
1.605820459356874230e-02,-1.377000948583595626e-02,1.393786321855219557e+00,1.468684741298989183e+00,5.884647856701271662e-01,1.270733602842830434e+00,7.511738797553666469e-01,-1.784309561573751701e-01
4.053489034015068881e+00,-6.550488673890161984e+00,9.570581690967847610e-01,-2.351942426525543084e+00,3.217371424432690308e+00,2.845127894062679630e+00,6.586827575065204998e-01,1.143117120554509203e+00
4.920664103679356360e-01,-1.166635799323211264e-01,5.366700630842906605e-01,-9.350639847540836991e-01,5.189713772753197230e-01,1.518260337534886872e+00,1.016155807607522998e+00,9.479625484344369468e-01
7.057200308657839649e+00,5.053706048457445199e+00,5.013820549052470099e+00,-2.168843586952528657e+00,-2.040129621111478553e+00,-1.473357145861411421e+00,-2.507907274197925140e+00,-4.943560435063879765e+00
-6.890671294268826408e-01,3.132473026453148901e-02,8.153894857089823978e-01,-4.551090443925624451e-01,6.262024073883695197e-01,-3.074897701496920321e-01,1.365085261292823926e+00,5.709554391155272079e-02
1.849692073654289004e+00,2.737300561306115210e-01,8.603102424636444034e-01,7.954093851901304912e-01,6.274049061171214081e-01,-4.666240604478566478e-01,7.689600613474599777e-01,6.127877206805656396e-01
-4.613738796622086219e-02,2.363786967944141448e-01,6.985449556608781529e-01,8.168286188658424596e-01,-1.096078683138946852e-01,1.261554432989527852e-01,6.580638873930914068e-01,2.631366526598349354e-01
5.358440971178098922e-01,7.072756437203860935e-01,9.945224645333619051e-01,6.971421342410287769e-01,2.505554599342706412e-01,-1.284836386276516362e-01,1.089631923291262794e+00,5.810242350669171385e-01
2.694134922404050614e-01,3.676794335767435973e-01,2.937092967019625522e-01,9.724569835857099775e-01,2.259818875774635971e-01,7.117907236015333927e-01,1.964528822529538477e-01,4.465225984029752015e-01
2.101260314183635292e-01,-3.485712787422800552e-01,4.582427325697531750e-01,3.468864216338132245e-01,6.750486333795182592e-01,1.510964265233285087e+00,1.560909387051280239e-01,7.190399405807011979e-01
1.990342309710225743e+00,1.975833359577549242e+00,9.185365365287557760e-01,1.311613921556133711e-01,1.517684933693059568e+00,2.956757961220976005e-01,-1.378416032670509495e+00,-1.517012895487984681e+00
7.706733381903813074e-01,-8.935661767396873012e-01,-1.473696256166871832e+00,1.525903270556438762e-01,3.885742276374949400e-01,1.310915004445729393e+00,2.909774072811006640e-01,1.838173505212632675e+00
7.427767214829961162e-01,-3.934285351092583344e-02,1.260813895858369005e+00,-1.410804433682172121e+00,3.274150406809602787e-01,2.071480518477985644e+00,-4.115881009600512730e-01,3.101703086475206539e-01
-1.163854554615794346e+00,8.714808701821870063e-01,7.330950123406885545e-03,5.826733288185481641e-01,-5.567498413127863754e-01,2.170458383204008634e-01,4.794994143442020129e-01,1.834484194670046531e+00
6.582513410342086813e-01,2.033625823846970174e-02,-8.594789948065350016e-01,1.553319561535721594e+00,4.655639931818543187e-01,-1.233934624336557040e-01,1.032069427559660024e+00,3.818446920471585959e-01
3.863066811273355716e-01,4.053321541234663483e-01,1.135706934112527211e+00,1.730514978568235274e-01,2.097860696076448428e-01,9.139270100471466041e-01,1.300757688067972095e+00,7.344108110768613473e-01
-1.967723239551679493e+00,-2.180201159063836158e+00,4.100781908662541220e+00,-4.132713573683784447e-01,-3.283851589988746600e+00,5.197941193297670459e-01,2.776535243559938859e+00,4.933613495659672665e+00
-1.684461133110967956e-01,2.182610298006359972e+00,-2.382719322202619061e+00,-3.049284329830414739e-02,-3.305320230601532572e+00,-9.837898033631239936e-02,5.046496250344833179e+00,3.045445088411243173e+00
-4.168021479607479485e+00,2.607343455029527579e+00,-4.586757083738007834e-01,4.814989883544887661e+00,3.822022922455012295e-01,-2.294289115658889155e+00,2.801016863604810947e+00,-1.384230421019311041e+00
1.764094312487819449e+00,-4.818531076908414423e-01,-8.267000661973494813e-02,1.313118854698241522e+00,1.379440487078373190e+00,2.641818267429879019e-01,-3.440055705037211031e-01,-5.386701453458545563e-01
1.995055248631240952e+00,6.528332933944871463e-01,2.110961512498223502e+00,-1.234406218571875574e-01,7.488875358222014667e-01,-2.689285181415491249e-02,-4.046155002579575610e-01,1.935940551153705336e-01
1.285021801943036834e+00,6.004008205532608278e-01,2.560940549429412960e-01,5.932770834700890061e-02,4.017884476104281455e-01,1.905988669732036067e+00,-8.582796894031122746e-04,9.646047788171226989e-01
-7.263739118762627123e-02,1.934355308045847266e-01,-9.799332647884924363e-02,1.812047565089298429e+00,7.095989099146347012e-01,-8.614236729331158360e-01,5.769103780166212614e-01,7.023838684767503837e-01
-1.357822035560104057e+00,6.416526105211804998e-01,-7.284947983716972830e-01,4.633772163218400131e+00,2.460525504780711192e-01,-2.705184099877889548e+00,2.101213575050893567e+00,1.112932872754127445e+00
7.155624594921793369e-01,7.602739090622294693e-01,1.569278530382462566e+00,4.379990432890453755e-01,1.034590479052329925e+00,1.445895784663707162e-01,-3.510604080195403338e-03,8.919991585385608768e-02
1.140451894055767523e+00,9.059033047242324999e-02,8.162508186812176270e-01,6.219390485009481662e-01,8.766339271471156325e-01,1.295289269162398726e+00,-2.441989310990713979e-01,-5.560320323715075563e-01
3.773874839493459032e-01,-2.109465907472614088e-01,-1.885257209211794668e-02,1.550105460256435252e+00,-5.023235254671609695e-01,1.401300704456060586e+00,1.268803549411673171e+00,-5.329779201219149616e-03
3.721342867044911684e-01,3.558133932456548909e-02,-1.924554786636281101e-01,7.915582178693755799e-02,-1.100054640077848672e-01,1.068086001828565390e+00,1.098281561857320510e-01,5.183559504115021754e-01
3.790311947623155597e-01,8.067667840976325833e-01,2.749577534475945995e-01,-9.216424570316149312e-02,3.122208176885201136e-01,1.404683468685114844e+00,7.499957221442300759e-02,7.660636903012926768e-02
4.284492635457641252e-01,-6.812711232636378123e-01,7.014851138942995723e-01,-4.851977256110777681e-01,4.014875472734907857e-01,1.631865441373005376e+00,-4.305775137756262527e-01,9.089385723155217478e-02
2.616157799621990243e+00,-1.955661766256790446e-01,1.180152257707748786e+00,1.588051916764302351e+00,2.049692282086912620e-01,1.680344999619634294e-01,-8.407879434643010796e-01,1.553246713191948902e-01
7.943130807971819918e-01,-8.208317178887000742e-02,-3.724471016059688333e-02,-1.212827125254477334e+00,-1.107561068891062678e-01,1.669049859854151219e+00,4.604663882513635453e-01,6.878492218262020064e-01
1.288481494180159448e+00,8.736158227042246649e-01,1.606035819500606365e+00,8.805818633215356517e-01,2.760326945475591875e-01,-7.766735965711358824e-01,-1.674752050532467118e+00,-1.414509687597642895e-01
1.892510768091423545e-01,1.617101924225624598e-01,-2.497328343127196981e-01,9.376870951571435464e-01,1.139961753187402005e+00,-3.222846773039041435e-01,1.808162995695255182e+00,-2.229513153869549791e-01
8.480291750351907076e-01,-8.036047671298733874e-01,1.230179582206671451e+00,-9.428426489662453669e-01,-2.361388733404894483e-02,3.088042573013963565e+00,-2.094619364372292403e-01,-2.461352667346410894e-01
1.060796375347396736e-01,2.016656237775523053e+00,3.629035127503361657e+00,-5.572862408592101913e-01,-5.199433404955343674e-01,-6.453706747758422013e-01,7.460440714306690868e-01,-1.057673291853441278e+00
6.931558134117202785e-01,-1.775230153188019355e-01,2.318535854216603465e-01,-3.855872201114417530e-01,8.290296853933419863e-01,1.517033720648891304e+00,5.950973925674042375e-01,5.783917893539427535e-01
1.468888710278907883e+00,-2.585291297465758031e+00,7.031444522558587540e-01,-3.706755956108729322e-01,-1.824236800549150050e+00,3.388266252960598912e+00,1.422667274055221975e+00,1.495727467538063182e+00
-6.198979868885796662e-01,-6.276391856411042136e-01,-2.082048666546855720e-01,1.193863448304720576e+00,4.737934963373040542e-01,1.007338388691406683e+00,1.490731517358004465e+00,1.240654254424763181e+00
1.578443638829685636e+00,3.033831173880359611e+00,-1.863978999587484128e-02,1.352941460309264599e-01,1.775091260829650075e+00,-1.320160175671887481e+00,-8.291428885444980246e-01,-9.236506110508619916e-01
8.817878206472418504e-03,1.455026723730269977e-01,-1.930103990612792864e-01,1.628983425220087211e+00,4.089925936821386943e-01,-5.446571353537955906e-02,1.489271615364569756e+00,1.243665538783586821e-01
7.003575449568505418e-01,1.346123220145630239e-01,-7.993467894795067141e-02,1.998566396942761392e-01,1.284851450293411412e+00,6.775338628235862137e-02,1.415415531974968388e+00,2.423695893925186806e-01
-4.906827364033424566e+00,1.531573684629204513e+00,5.480126904616255956e-01,3.295895795097726122e+00,-4.685465703940778326e+00,6.397438255946621410e-01,-1.316204662500838618e-01,6.832083184142733856e+00
1.387461863437993381e+00,5.661407984143993488e-01,6.142009025989055848e-01,-7.541215402417187352e-01,5.015817521350444119e-01,1.644348152692072906e+00,-1.340406482724940673e-01,6.644505932514298552e-01
5.214505358651296829e-01,7.297432227970384044e-01,3.496529511834133852e-01,1.195827544044973934e+00,1.134687939266691314e+00,-4.856277801746637923e-01,9.611898834420811166e-01,2.849012527281596929e-01
-7.445218186403771421e-01,1.256859002770736033e+00,1.863582719390392661e+00,-9.202323307947393172e-01,2.612926677206346970e-01,2.723058911203661211e-02,1.562716915907611748e+00,1.027220171364643164e+00
4.834077263578731576e-01,-3.337592828565234121e-02,4.263009178983846459e-01,1.780127481217625429e-01,1.272370776615796006e-01,7.650034539346098894e-01,1.030871775223422881e+00,-3.077223407197081095e-01
2.905233280904029325e-01,-4.976538381016741563e-02,6.760089233845076873e-01,6.593338712055377693e-01,5.877637102702516492e-01,1.041497085865247696e+00,6.363506556063716069e-01,3.049646789009541892e-01
-1.161985972659536959e+00,6.128838623461098756e+00,-4.965770961583239718e+00,4.586618940415569390e-01,1.803872585151902186e+00,8.554334369720623110e-01,-1.230999122051384065e+00,1.677292622368360409e+00
1.010110537589923974e+00,6.660682082625595246e-01,-1.651540296645926664e-01,-5.206823872231981509e-01,1.703453158296912018e-01,1.872254480390996845e+00,-8.326396121004886464e-02,-4.298446374454967800e-01
-1.148358796868385712e+00,-6.729658178678606939e-01,1.921024377686773255e+00,-1.055121236289450204e+00,-2.476043816731755276e-01,8.898870377992619263e-01,2.124665390428486234e+00,2.941690482136821938e+00
-3.322157113715261123e-01,-9.088595043807809470e-02,1.090709655718002269e+00,1.771094363184282816e+00,7.694215014580809697e-01,-3.381668096546623925e-01,6.888720144961612002e-01,3.550099732969911326e-01
3.168256355606497543e+00,1.635888924957229262e+00,-2.019552065161835941e+00,-1.172313739538253380e-01,2.618023101215253057e+00,-3.756594938985792220e-01,-2.297274653136837319e+00,1.364925334294341930e+00
1.496505658275702366e+00,1.180958392873266538e+00,1.474192457426637626e+00,-3.109567401057119485e-01,1.563267137593040035e+00,-4.085926948588756158e-01,-1.763474534788302683e-01,-4.300866053583436988e-01
-1.112806400219685937e-01,8.391158564106594442e-01,8.333508542426192323e-01,4.946850212160315841e-01,6.148688713977394915e-01,7.547374890039248996e-01,1.339593326228745829e+00,3.112001425954022404e-01
-4.249990883190495339e-01,-1.644568765645656905e+00,-8.024046806408896559e-01,3.222043189113513506e+00,-5.748961137813601852e-01,2.906990918744284169e+00,1.397420034199643168e-01,-1.637524344217206607e-01
-1.955174000273055546e-01,8.357687879355604754e-02,-3.502653211183034965e-01,4.341342023841924802e-01,7.872302030878444157e-01,1.944567040000660052e+00,3.446388122222320272e-01,-1.550701548858318402e-01
1.205347071345079790e-01,3.140453412003468836e-01,5.755005396968817521e-01,-2.335250651068097316e-01,9.158239303342784465e-01,-7.707703530308189777e-01,-4.672115256132603478e-01,1.523660501411588264e+00
8.325464229289257778e-01,2.716908082836161920e-01,7.755949080836594955e-01,2.040403831564948367e-01,3.322691541079618449e-02,4.475056585927359443e-01,3.032213613373939062e-02,1.043782369481007999e+00
-6.404745493419439217e-01,-1.585891943375312474e+00,3.444248828236041504e+00,-1.993590571039279002e-01,9.862077063382383990e-01,2.183826969009519114e+00,2.147018975633103732e+00,-1.831877660792887275e+00
-4.709856309440966227e-01,4.024621940496161399e-01,3.595124550045703526e-01,-3.228777335065025622e-01,4.875442149499816802e-01,9.726363535304551888e-01,1.351010422947368284e+00,9.531750863411099228e-01
3.876674671869739797e-01,6.002735656883201321e-01,-2.143036326026529270e+00,2.736236773584959092e+00,5.267791452557291088e-01,1.299184314497635162e+00,-6.567784508131847554e-01,3.116005564427696828e-01
9.449848080342033718e-01,8.482636386871789114e-01,-2.456100245859916542e-01,1.992544631061175242e-01,1.351841502474835144e+00,1.552623818506197795e+00,-4.062902557587255714e-02,1.199374205137758720e+00
-1.169994648589002484e+00,-4.684350352376588922e-01,-2.642563250375064232e+00,2.318678925801485047e+00,1.876428143328783715e+00,8.152414463885495621e-01,2.670144803199627770e+00,1.695130119426553339e+00
1.312413218416389471e+00,-9.204178546174691666e-01,1.994665785368588073e+00,1.256719917898069944e-02,-5.035488708811831915e-02,-7.642449781922439067e-01,3.785670962124898509e-01,1.319239566998943847e+00
1.048587721011178392e-01,-3.330339340336690435e-01,1.279101726625589297e+00,3.426958282186446936e-01,1.973718777577485872e-01,1.510716226084754865e+00,9.489149276186643611e-01,3.707082901374390005e-01
1.106777238095425719e+00,2.064899679502602003e-01,-1.543822124750320879e-01,6.032513788824350439e-04,4.784254967063117370e-01,1.305405215958069132e+00,4.106044871064614687e-01,2.116381867092430036e-01
1.436487066030603388e-01,5.138260287136086069e-01,1.351508593900146105e+00,4.491872980168921253e-02,9.290109965449049323e-01,-6.227785828990347605e-01,3.985936200666652107e-01,1.607704097295221235e+00
5.251754407186409734e-01,-1.385074195100282068e+00,-1.997040596772973187e+00,2.486928255441172020e+00,2.205920696012059423e+00,1.188268552803102729e+00,2.475250473425993913e+00,-5.554742457167600733e-01
1.615768596564023940e-01,4.586771208263765165e-01,1.952178093057411301e+00,-1.378569646814139515e-01,5.269811106018770230e-01,1.204844462384268899e+00,-3.361881952604990897e-01,5.098041517919050802e-01
1.717541355100224765e+00,1.377147449516961553e+00,-4.617682847441431648e-02,-5.942582404997872603e-01,-5.386555632328842158e+00,3.750270859232336385e+00,-1.263442916026954688e+00,3.115563373636948796e+00
2.835386350869782413e-01,3.872507926904621423e-01,4.714766437561312418e-01,1.100256326226634940e+00,1.954795871199233384e-02,8.540078341491174063e-01,4.437712947587861834e-01,4.067868244098661323e-01
